CA,-,3.85,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Apricot,26,San Diego
CA,-,-,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Blackberry,0,San Diego
CA,-,3.87,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Blueberry,77,San Diego
CA,-,3.87,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Cherry,17,San Diego
CA,-,-,?,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Citra Dry Hopped,0,San Diego
CA,-,1.5,3.50,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Cucumber,1,San Diego
CA,-,3.92,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Mango,75,San Diego
CA,-,4.16,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Mosaic Dry Hopped,29,San Diego
CA,-,4.01,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Passion Fruit,30,San Diego
CA,-,3.83,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Pineapple,32,San Diego
CA,-,3.95,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Raspberry,42,San Diego
CA,-,4,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Stephs Ginger Lemon Tart Saison,1,San Diego
CA,-,4.02,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude - Three Berry,27,San Diego
CA,-,4.67,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude Brandon's Watermelon,1,San Diego
CA,-,4.4,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude Cherry & Raspberry Tart Saison,4,San Diego
CA,-,3.63,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude Lavender & Tangerine,2,San Diego
CA,-,-,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude Peach Oaked Tart Saison,0,San Diego
CA,-,4.13,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude Peach Tart Saison,2,San Diego
CA,-,4.19,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude Persimmon Tart Saison,3,San Diego
CA,-,4.43,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude Raspberry Oaked Tart Saison,4,San Diego
CA,-,4.06,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude Tangerine Tart Saison,1,San Diego
CA,-,3.85,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude Tangerine Vanilla Tart Saison,2,San Diego
CA,-,4.23,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude Tart Saison,15,San Diego
CA,-,3.8,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beatitude Three Berry Tart Saison,36,San Diego
CA,-,4.25,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Beautitude Kelsey's Key Lime With Vanilla,1,San Diego
CA,-,3.59,7.90,Tripel,(858) 256-0038,Council Brewing Company,8582560038,Belgian Tripel,23,San Diego
CA,-,-,6.10,American Brown Ale,(858) 256-0038,Council Brewing Company,8582560038,Brown Ale,5,San Diego
CA,-,4,10.30,American Double / Imperial IPA,(858) 256-0038,Council Brewing Company,8582560038,Bully Drop IIIPA,3,San Diego
CA,-,4.16,7.20,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Bully Pulpit,42,San Diego
CA,-,3.54,10.70,Flanders Oud Bruin,(858) 256-0038,Council Brewing Company,8582560038,Chalcedon,8,San Diego
CA,-,3.95,6.50,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Chizzam! IPA,31,San Diego
CA,-,3.72,5.50,Extra Special / Strong Bitter (ESB),(858) 256-0038,Council Brewing Company,8582560038,Clodhopper,9,San Diego
CA,-,-,6.50,American Wild Ale,(858) 256-0038,Council Brewing Company,8582560038,Deadlock,25,San Diego
CA,-,-,6.50,American Wild Ale,(858) 256-0038,Council Brewing Company,8582560038,Deadlock - Boysenberries,0,San Diego
CA,-,3.82,8.40,American Double / Imperial IPA,(858) 256-0038,Council Brewing Company,8582560038,Double IPA,9,San Diego
CA,-,3.96,8.00,Dubbel,(858) 256-0038,Council Brewing Company,8582560038,Dubbel Conspiracy,11,San Diego
CA,-,4.16,?,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Experimental Wild IPA #1,1,San Diego
CA,-,3.47,?,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Experimental Wild IPA #2,1,San Diego
CA,-,-,6.00,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Farmer's Gold,26,San Diego
CA,-,-,5.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Farmer's Gold (with Brett),5,San Diego
CA,-,3.66,7.10,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Gavel Drop IPA,64,San Diego
CA,-,3.26,?,Hefeweizen,(858) 256-0038,Council Brewing Company,8582560038,Hefeweizen,3,San Diego
CA,-,4.43,6.30,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Imperial Beatitude - Peach & Nectarine,20,San Diego
CA,-,3.53,5.20,Irish Dry Stout,(858) 256-0038,Council Brewing Company,8582560038,Irish Stout,2,San Diego
CA,-,3.46,5.50,American Pale Wheat Ale,(858) 256-0038,Council Brewing Company,8582560038,Lively Banter Wheat Ale,7,San Diego
CA,-,3.8,5.90,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Nicene (White Wine Barrel Aged),14,San Diego
CA,-,-,6.50,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Not-Your-Normal Pumpkin Beer,5,San Diego
CA,-,-,8.10,American Double / Imperial Stout,(858) 256-0038,Council Brewing Company,8582560038,Pirate's Breakfast W/ Mostra Coffee And Vanilla,2,San Diego
CA,-,-,8.10,American Double / Imperial Stout,(858) 256-0038,Council Brewing Company,8582560038,Pirate's Breakfast W/ Orange Zest,0,San Diego
CA,-,-,8.10,American Double / Imperial Stout,(858) 256-0038,Council Brewing Company,8582560038,Pirate's Breakfast W/ Peppermint And Chocolate,1,San Diego
CA,-,3.83,8.60,American Double / Imperial Stout,(858) 256-0038,Council Brewing Company,8582560038,Pirate’s Breakfast Imperial Oatmeal Stout,51,San Diego
CA,-,3.55,7.40,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Quorum IPA (Centennial),6,San Diego
CA,-,3.75,7.20,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Quorum IPA (Experimental Hop 07270),6,San Diego
CA,-,3.95,7.40,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Quorum IPA (Experimental Hop Hallertau Blanc),3,San Diego
CA,-,3.73,?,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Quorum IPA (Galaxy),12,San Diego
CA,-,3.71,?,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Quorum IPA (Jarrylo),7,San Diego
CA,-,4.67,7.60,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Quorum IPA (Mosaic And Simcoe),11,San Diego
CA,-,-,7.40,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Quroum IPA (05256),4,San Diego
CA,-,3.25,6.60,American Porter,(858) 256-0038,Council Brewing Company,8582560038,Roasted Chestnut Porter,1,San Diego
CA,-,-,6.60,American Porter,(858) 256-0038,Council Brewing Company,8582560038,Robust Porter,15,San Diego
CA,-,-,6.60,American Porter,(858) 256-0038,Council Brewing Company,8582560038,Robust Porter W/ Orange Zest,1,San Diego
CA,-,3.61,8.10,American Amber / Red Ale,(858) 256-0038,Council Brewing Company,8582560038,Royal Blood,21,San Diego
CA,-,3.4,7.10,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Rye IPA,6,San Diego
CA,-,3.35,4.10,American IPA,(858) 256-0038,Council Brewing Company,8582560038,Session IPA,4,San Diego
CA,-,-,6.20,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,St. Nich's Punch,2,San Diego
CA,-,4,8.10,American Double / Imperial IPA,(858) 256-0038,Council Brewing Company,8582560038,Stalemate,1,San Diego
CA,-,-,8.10,American Double / Imperial IPA,(858) 256-0038,Council Brewing Company,8582560038,Stalemate Double IPA,27,San Diego
CA,-,3.6,6.80,American Strong Ale,(858) 256-0038,Council Brewing Company,8582560038,Strong Pale,1,San Diego
CA,-,4.14,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Tart Saison (Dry Hopped W/ Amarillo),10,San Diego
CA,-,4.23,3.80,American Wild Ale,(858) 256-0038,Council Brewing Company,8582560038,Tart Saison - Blueberry,12,San Diego
CA,-,-,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Tart Saison - Kiwi,0,San Diego
CA,-,4.44,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Tart Saison - Mango,15,San Diego
CA,-,-,3.80,American Wild Ale,(858) 256-0038,Council Brewing Company,8582560038,Tart Saison - Passion Fruit,16,San Diego
CA,-,4.37,3.80,Saison / Farmhouse Ale,(858) 256-0038,Council Brewing Company,8582560038,Tart Saison - Raspberry,7,San Diego
CA,-,4.15,7.00,Bière de Garde,(858) 256-0038,Council Brewing Company,8582560038,Vienne,32,San Diego
CA,-,3.77,8.00,Weizenbock,(858) 256-0038,Council Brewing Company,8582560038,Weizenbock,7,San Diego
CA,-,3.41,7.60,American Black Ale,(858) 256-0038,Council Brewing Company,8582560038,Wilde Raad (100% Brett Black IPA Oersoep And Rooie Dop Collaboration),7,San Diego
CA,-,-,6.00,American IPA,(858) 752-1924,Division 23 Brewing,8587521924,Bitter Foreman,0,San Diego
CA,-,-,6.00,American Porter,(858) 752-1924,Division 23 Brewing,8587521924,Change Order,0,San Diego
CA,-,-,5.20,English Pale Ale,(858) 752-1924,Division 23 Brewing,8587521924,Enthalpy Driven,0,San Diego
CA,-,-,7.50,American IPA,(858) 752-1924,Division 23 Brewing,8587521924,Freight Damage,0,San Diego
CA,-,-,5.10,Hefeweizen,(858) 752-1924,Division 23 Brewing,8587521924,Happy Hour,0,San Diego
CA,-,-,4.80,Hefeweizen,(858) 752-1924,Division 23 Brewing,8587521924,Heat Gain,0,San Diego
CA,-,-,5.40,Oatmeal Stout,(858) 752-1924,Division 23 Brewing,8587521924,Morning Deadline,0,San Diego
CA,-,-,5.00,German Pilsener,(858) 752-1924,Division 23 Brewing,8587521924,Murrisch Meister,0,San Diego
CA,-,-,5.50,Saison / Farmhouse Ale,(858) 752-1924,Division 23 Brewing,8587521924,Natural Ventilation,0,San Diego
CA,-,-,10.00,American Double / Imperial Stout,(858) 752-1924,Division 23 Brewing,8587521924,Night Shift,0,San Diego
CA,-,-,4.40,American Pale Lager,(858) 752-1924,Division 23 Brewing,8587521924,Showerbeer,0,San Diego
CA,-,-,3.20,Berliner Weissbier,(858) 752-1924,Division 23 Brewing,8587521924,Sour Superintendent,0,San Diego
CA,-,3.64,9.20,Belgian Strong Pale Ale,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Belgian Strong Ale,6,San Diego
CA,-,3.56,3.30,Berliner Weissbier,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Berliner Weiss,1,San Diego
CA,-,4.15,5.80,American Blonde Ale,(858) 433-7916,Duck Foot Brewing Co.,8584337916,California Blonde Ale,6,San Diego
CA,-,3.88,6.00,American Blonde Ale,(858) 433-7916,Duck Foot Brewing Co.,8584337916,California Honey Ale,5,San Diego
CA,-,3.9,6.40,American Porter,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Chocolate Hazelnut Porter,4,San Diego
CA,-,4.48,5.30,American Brown Ale,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Coconut Molasses Brown Ale,3,San Diego
CA,-,-,?,American Double / Imperial IPA,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Double IPA,7,San Diego
CA,-,-,5.60,Witbier,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Duck Foot Belgian Witbier,0,San Diego
CA,-,3.91,8.60,American Double / Imperial IPA,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Duck Foot Double White IPA,4,San Diego
CA,-,-,5.10,Foreign / Export Stout,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Duck Foot Dry Stout,0,San Diego
CA,-,-,6.30,American IPA,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Duck Foot East Coast IPA,3,San Diego
CA,-,-,5.90,American Porter,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Duck Foot Porter,3,San Diego
CA,-,3.52,6.30,Saison / Farmhouse Ale,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Duck Foot Saison,7,San Diego
CA,-,-,9.30,Tripel,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Duck Foot Tripel,0,San Diego
CA,-,-,6.50,American IPA,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Duck Foot West Coast IPA,7,San Diego
CA,-,-,5.50,American Amber / Red Ale,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Pumpkin Pie Red Ale,2,San Diego
CA,-,3.77,6.20,Saison / Farmhouse Ale,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Raspberry Saison,3,San Diego
CA,-,-,10.50,American Double / Imperial Stout,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Raspberry Vanilla Imperial Stout,1,San Diego
CA,-,-,5.60,American Amber / Red Ale,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Red Ale,2,San Diego
CA,-,4.55,4.90,American IPA,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Session IPA,2,San Diego
CA,-,4.44,6.00,American Amber / Red Ale,(858) 433-7916,Duck Foot Brewing Co.,8584337916,The Duck Foot Red,5,San Diego
CA,-,-,11.90,American Double / Imperial Stout,(858) 433-7916,Duck Foot Brewing Co.,8584337916,Ukrainian Imperial Stout,1,San Diego
CA,-,-,4.60,American Stout,,Fall Brewing Co.,,2 AM Bike Ride,5,San Diego
CA,-,-,5.30,California Common / Steam Beer,,Fall Brewing Co.,,A Beer Name Sue,0,San Diego
CA,-,3.94,7.50,Dubbel,,Fall Brewing Co.,,Demognome,1,San Diego
CA,-,4.64,7.30,American IPA,,Fall Brewing Co.,,Green Hat IPA,2,San Diego
CA,-,4.03,4.40,Berliner Weissbier,,Fall Brewing Co.,,Jazz Hands,1,San Diego
CA,-,4.01,7.20,Euro Dark Lager,,Fall Brewing Co.,,Jinxremover,3,San Diego
CA,-,4.06,?,American Double / Imperial IPA,,Fall Brewing Co.,,Loudspeaker Imperial Rye IPA,3,San Diego
CA,-,4,4.60,Irish Dry Stout,,Fall Brewing Co.,,Mellor Stout,1,San Diego
CA,-,-,5.30,Schwarzbier,,Fall Brewing Co.,,Mittens,0,San Diego
CA,-,3.7,3.80,American IPA,,Fall Brewing Co.,,Moscoe,1,San Diego
CA,-,3.85,4.90,German Pilsener,,Fall Brewing Co.,,Plenty For All Pils,5,San Diego
CA,-,3.94,5.20,Czech Pilsener,,Fall Brewing Co.,,Rise Above,1,San Diego
CA,-,3.87,4.90,English Pale Ale,,Fall Brewing Co.,,Rods & Mockers,3,San Diego
CA,-,3.47,4.70,English Brown Ale,,Fall Brewing Co.,,Speedos Tiki Love God,2,San Diego
CA,-,3.86,7.30,American IPA,,Fall Brewing Co.,,Spirit Of 77,2,San Diego
CA,-,3.68,6.60,American Amber / Red Ale,,Fall Brewing Co.,,Unicorn Stampede,1,San Diego
CA,-,-,4.60,American Stout,,Fall Brewing Company,,2AM Bike Ride,17,San Diego
CA,-,3.85,5.50,California Common / Steam Beer,,Fall Brewing Company,,A Beer Named Sue,5,San Diego
CA,-,-,8.30,American Double / Imperial Stout,,Fall Brewing Company,,Apocalypse Pony,1,San Diego
CA,-,-,4.70,American Pale Ale (APA),,Fall Brewing Company,,Darling Nikki,0,San Diego
CA,-,-,7.50,Dubbel,,Fall Brewing Company,,Demognome,0,San Diego
CA,-,-,8.30,American Double / Imperial Stout,,Fall Brewing Company,,Fall & Oates,1,San Diego
CA,-,3.7,7.30,American IPA,,Fall Brewing Company,,Green Hat IPA,16,San Diego
CA,-,-,7.30,American IPA,,Fall Brewing Company,,"Green Hat IPA (Mosaic, Belma, & Blueberries)",1,San Diego
CA,-,4.1,3.50,American IPA,,Fall Brewing Company,,Interpretive Dance Squad,3,San Diego
CA,-,-,4.50,Berliner Weissbier,,Fall Brewing Company,,Jazz Hands,10,San Diego
CA,-,-,7.20,Schwarzbier,,Fall Brewing Company,,Jinx Remover,0,San Diego
CA,-,3,6.20,American IPA,,Fall Brewing Company,,Loudspeaker,3,San Diego
CA,-,3.67,6.20,Rye Beer,,Fall Brewing Company,,Loudspeaker Rye IPA,3,San Diego
CA,-,4.25,4.60,American Stout,,Fall Brewing Company,,Mellor Stout,2,San Diego
CA,-,3.82,5.30,Schwarzbier,,Fall Brewing Company,,Mittens,2,San Diego
CA,-,4,3.80,American IPA,,Fall Brewing Company,,Moscoe,1,San Diego
CA,-,4.08,4.90,Munich Helles Lager,,Fall Brewing Company,,Plenty For All,3,San Diego
CA,-,3.77,5.20,Czech Pilsener,,Fall Brewing Company,,Rise Above,1,San Diego
CA,-,-,4.90,Extra Special / Strong Bitter (ESB),,Fall Brewing Company,,Rods & Mockers,0,San Diego
CA,-,3.75,4.70,English Brown Ale,,Fall Brewing Company,,Speedo's Tiki Love God,1,San Diego
CA,-,3.97,7.30,American IPA,,Fall Brewing Company,,Spirit Of 77-IPA,4,San Diego
CA,-,-,6.60,American Amber / Red Ale,,Fall Brewing Company,,Unicorn Stampede,3,San Diego
CA,-,3.8,8.35,Tripel,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Belgian Tripel,1,San Diego
CA,-,3.5,5.50,American Stout,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Black Rock Stout,1,San Diego
CA,-,3.73,5.40,Euro Dark Lager,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Brown,2,San Diego
CA,-,4.3,8.50,American Double / Imperial IPA,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Contract Killer Imperial IPA,1,San Diego
CA,-,3.5,7.00,Roggenbier,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Crystal Rye Lager,1,San Diego
CA,-,4.63,9.00,Tripel,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch,2,San Diego
CA,-,3.86,?,Altbier,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Alt,7,San Diego
CA,-,3.88,6.20,American Pale Ale (APA),(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch American Style Pale Ale,1,San Diego
CA,-,-,?,Belgian IPA,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Belgian IPA,14,San Diego
CA,83,3.36,7.00,Maibock / Helles Bock,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Blonde Bock,319,San Diego
CA,-,2.88,5.30,Altbier,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Cascade Alt,1,San Diego
CA,-,3.29,?,American Porter,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Coconut Porter,3,San Diego
CA,84,3.47,5.60,Czech Pilsener,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Czech Style Pilsner,339,San Diego
CA,-,4.04,8.00,Doppelbock,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Doppelbock,10,San Diego
CA,-,3.11,9.00,American Double / Imperial IPA,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Double IPA,1,San Diego
CA,-,3.59,5.40,Munich Dunkel Lager,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Dunkels,48,San Diego
CA,90,4,5.20,Dunkelweizen,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Dunkelweizen,74,San Diego
CA,-,-,5.20,English Porter,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch East Porter,2,San Diego
CA,94,3.61,5.30,Märzen / Oktoberfest,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch FestBier,167,San Diego
CA,89,3.31,5.00,Dortmunder / Export Lager,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Golden Export,140,San Diego
CA,-,4.17,4.00,Gose,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Gose,4,San Diego
CA,83,3.68,5.50,Hefeweizen,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Hefeweizen,389,San Diego
CA,-,3.75,?,Witbier,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Honey Wit,2,San Diego
CA,-,4.06,9.20,American Double / Imperial Pilsner,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Imperial Pilsner,16,San Diego
CA,-,3.72,?,American IPA,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch IPA,26,San Diego
CA,-,3.61,4.60,Kölsch,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Kölsch,36,San Diego
CA,-,3.44,7.30,Maibock / Helles Bock,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Maibock,163,San Diego
CA,95,3.59,5.70,Märzen / Oktoberfest,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Märzen,717,San Diego
CA,-,4,?,Czech Pilsener,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Mosaic Pilsner,3,San Diego
CA,-,-,?,American Stout,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Oatmeal Stout,0,San Diego
CA,83,3.33,5.30,German Pilsener,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Pilsner,110,San Diego
CA,-,3.2,6.20,Pumpkin Ale,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Pumpkin Ale,1,San Diego
CA,-,3.83,7.00,Rauchbier,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Rauchbier,16,San Diego
CA,-,3.67,5.50,American Amber / Red Ale,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Red Ale,1,San Diego
CA,-,3.88,?,Rye Beer,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Rye Pale Ale,1,San Diego
CA,-,3.98,5.80,Saison / Farmhouse Ale,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Saison,2,San Diego
CA,-,3.75,6.00,Saison / Farmhouse Ale,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Saison Printemps,3,San Diego
CA,-,3.72,4.20,Schwarzbier,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Schwarzbier,219,San Diego
CA,88,3.53,4.60,Kölsch,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch SommerBrau,115,San Diego
CA,-,3.67,5.20,Kellerbier / Zwickelbier,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Spalter Kellerpils,2,San Diego
CA,-,3.36,?,American Stout,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Stout,3,San Diego
CA,-,3.63,5.70,Vienna Lager,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Vienna Lager,5,San Diego
CA,-,3.61,7.80,Weizenbock,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Weizenbock,6,San Diego
CA,-,3.54,?,American IPA,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Westcoast IPA,1,San Diego
CA,85,3.71,7.50,Doppelbock,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Gordon Biersch Winter Bock,234,San Diego
CA,-,3.69,5.40,American Pale Wheat Ale,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Hoppy Wheat,1,San Diego
CA,-,3.88,5.00,Irish Dry Stout,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Irish Dry Stout,1,San Diego
CA,-,3.6,5.10,Witbier,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Naptown Wit,1,San Diego
CA,-,-,6.00,American Porter,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Smoked Porter,1,San Diego
CA,-,3.25,?,Witbier,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Sunrise Coast Witbier,1,San Diego
CA,-,3.82,7.10,Bock,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Superbock,2,San Diego
CA,-,3.34,4.70,American IPA,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Surf'N IPA,3,San Diego
CA,-,-,5.70,American Porter,(619) 688-1120,Gordon Biersch Brewery & Restaurant,6196881120,Undiscovered Porter,2,San Diego
CA,-,3.87,10.90,American Barleywine,(760) 597-9012,Green Flash Brewing Co.,7605979012,Barleywine Style Ale,823,San Diego
CA,-,3.45,5.00,Witbier,(760) 597-9012,Green Flash Brewing Co.,7605979012,Beach House Ale,9,San Diego
CA,-,3.54,5.00,Witbier,(760) 597-9012,Green Flash Brewing Co.,7605979012,Beach House Ale W/Basil & Raspberry,1,San Diego
CA,-,4.05,8.80,American Black Ale,(760) 597-9012,Green Flash Brewing Co.,7605979012,Black Tiger,5,San Diego
CA,-,4.18,?,American Wild Ale,(760) 597-9012,Green Flash Brewing Co.,7605979012,Blanc Tarte Barrique,13,San Diego
CA,-,4.3,10.90,American Barleywine,(760) 597-9012,Green Flash Brewing Co.,7605979012,Bourbon Barrel Aged Barleywine,9,San Diego
CA,-,4.08,10.90,American Barleywine,(760) 597-9012,Green Flash Brewing Co.,7605979012,Brandy Barrel Barleywine,8,San Diego
CA,-,-,4.00,Berliner Weissbier,(760) 597-9012,Green Flash Brewing Co.,7605979012,Brightside,2,San Diego
CA,-,-,7.15,Dubbel,(760) 597-9012,Green Flash Brewing Co.,7605979012,Brugse Metten,1,San Diego
CA,-,4.06,6.90,Flanders Red Ale,(760) 597-9012,Green Flash Brewing Co.,7605979012,Cellar 3:  Flanders Drive,64,San Diego
CA,-,-,6.90,Flanders Red Ale,(760) 597-9012,Green Flash Brewing Co.,7605979012,Cellar 3:  Flanders Drive W/ Cherry,6,San Diego
CA,-,3.66,9.20,Belgian IPA,(760) 597-9012,Green Flash Brewing Co.,7605979012,Cellar 3:  Le Freak Barrique - 2015 Batch 01,1,San Diego
